,Document Number,Requested Pickup Date,Doner,Doner Address,Doner City,Doner State,Receiver,Receiver Address,Receiver City,Receiver State,Actual Freight Cost,Shipping Method Code,Transaction Year,Year 2018,Year 2019,Year 2020,Year 2021,Transaction Month,Season,Spring,Summer,Autumn,Winter,Miles,Route Highway Density,Doner Highway Density,Doner State Area,Receiver Highway Density,Receiver State Area,Diesel Price,Total Gross Weight,Case,Carton,Bag,Totes,Box,Crate,Bulk box,Bin,Pallet,LB,FRUITS Gross Weight,FRUITS Pack,FRUITS Size,FRUITS Units,FRUITS Item Gross Weight,FRUITS Quantity,APPLE,APRICOT,BANANA,CANTALOUPE,CHERRY,CITRUS,GRAPE,GRAPEFRUIT,HONEYDEW,KIWI,LEMON,LIME,MANDARIN,MANGO,MELON,ORANGE,PEACH,PEAR,PERSIMMON,PINEAPPLE,PLANTAIN,PLUM,"PRODUCE, BOXES","STONE FRUIT, MIXED",STRAWBERRY,TANGERINE,WATERMELON,VEGETABLES Gross Weight,VEGETABLES Pack,VEGETABLES Size,VEGETABLES Units,VEGETABLES Item Gross Weight,VEGETABLES Quantity,ASPARAGUS,BEAN,BEET,BOK CHOY,BROCCOLI,BRUSSEL SPROUT,CABBAGE,CARROT,CAULIFLOWER,CELERY,CHARD,CORN,CUCUMBER,EGGPLANT,GREENS,"GREENS, COLLARD","GREENS, MUSTARD",KALE,LETTUCE,ONION,PARSNIP,PEPPER,POTATO,"PRODUCE, ASSORTED VEGETABLE",PUMPKIN,RADISH,RUTABAGA,SQUASH,"SQUASH, HARD/WINTER","SQUASH, SOFT/SUMMER",SWEET POTATO,TOMATILLO,TOMATO,TURNIP,VEGETABLE,Donation Date
27,PR41270292,2019/9/27,Awe Sum Organics,701 North Broadway,Gloucester City,New Jersey,"Kansas City, Missouri Food Bank (FB)",3801 Topping Ave,Kansas City,Missouri,1849.0,1,2019,0,1,0,0,9,Autumn,0,0,1,0,1134.0,2.5899428957065598,10.71,19047.61905,1.72,177790.6977,3.0660000000000003,38000.0,0,0,0,0,1,0,0,0,0,0,38000.0,1.0,38.0,Box,38.0,1000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2019/9/25
28,PR43944180,2020/3/16,"4D Farm Product Sales, Inc.",1023 Brinson Air Base Rd,Brinson,Georgia,Grove City Cluster,7101 Winnetka Ave,Brooklyn Park,Minnesota,2000.0,0,2020,0,0,1,0,3,Spring,1,0,0,0,1323.2,1.451858823562178,1.8,148666.6667,1.2,205500.0,2.733,42000.0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,42000.0,1.0,1400.0,Bin,1400.0,30.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2020/2/24
29,PR24583435,2018/8/3,Feeding Washington,200 Blue Star Way,Cashmere,Washington,Grove City Cluster,7101 Winnetka Ave,Brooklyn Park,Minnesota,3423.68,1,2018,1,0,0,0,8,Autumn,0,0,1,0,1548.0,1.2682320577728432,1.35,171481.4815,1.2,205500.0,3.2230000000000003,41800.0,0,0,0,0,0,0,0,1,0,0,41800.0,1.0,950.0,Bin,950.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2018/7/31
30,PR47996729,2020/10/2,Feeding Washington,200 N Frontage Rd,Wapato,Washington,"Brooklyn Park, MN Food Bank (FB)",7101 Winnetka Avenue N.,Brooklyn Park,Minnesota,3745.25,1,2020,0,0,1,0,10,Winter,0,0,0,1,1581.0,1.2682320577728432,1.35,171481.4815,1.2,205500.0,2.387,36000.0,0,0,1,0,0,0,0,0,0,0,36000.0,1.0,5.0,Bag,5.0,7200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2020/9/29
31,PR48959802,2020/12/11,"Irving Farms Marketing, Inc.",1005 S Perley Brook Rd,Fort Kent,Maine,"Atlanta, GA Food Bank (FB)",3400 N Desert Dr,Atlanta,Georgia,3990.0,0,2020,0,0,1,0,12,Winter,0,0,0,1,1521.96,1.5413064414376614,1.06,79905.66038,1.8,148666.6667,2.559,40000.0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,10.0,5.0,Bag,50.0,800.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2020/12/7
32,PR41913175,2019/11/7,Chesapeake Farms,2913 Sandy Cross Rd,Nashville,North Carolina,"Bronx, New York Food Bank (FB)",355 Food Center Dr,Bronx,New York,1746.64,1,2019,0,1,0,0,11,Winter,0,0,0,1,478.0,3.7127485733465164,2.91,125841.9244,4.54,122114.5374,3.073,40000.0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,1.0,40.0,Carton,40.0,1000.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2019/11/1
33,PR45949428,2020/6/16,"Deal Farms, Inc",13487 Clito Rd,Statesboro,Georgia,Philadelphia Co-op,"6700 Essington Ave, Unit I-9",Philadelphia,Pennsylvania,2623.28,1,2020,0,0,1,0,6,Summer,0,1,0,0,722.0,3.170652234776701,1.8,148666.6667,4.93,115821.50099999999,2.425,42000.0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,42000.0,1.0,50.0,Bag,50.0,840.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2020/6/8
34,PR24518574,2018/8/2,Blaser's Acres,2556 School Ln,Green Bay,Wisconsin,Grove City Cluster,7101 Winnetka Ave,Brooklyn Park,Minnesota,919.31,1,2018,1,0,0,0,8,Autumn,0,0,1,0,291.0,1.5084262701922646,1.96,140357.1429,1.2,205500.0,3.2230000000000003,30000.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,30000.0,1.0,500.0,Box,500.0,60.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2018/7/30
35,N10973815,2018/2/13,"Long & Scott Farms, Inc.",26216 County Road 448A,Mount Dora,Florida,"Charleston, South Carolina Food Bank (FB)",2864 Azalea Dr,Charleston,South Carolina,1198.8,1,2018,1,0,0,0,2,Spring,1,0,0,0,380.0,2.647745111007531,2.86,138846.1538,2.27,78017.62115,3.0269999999999997,34000.0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,34000.0,1.0,850.0,Case,850.0,40.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2017/11/1
36,PR36609157,2019/5/29,"Alsum Farms & Produce, Inc.",N9083 Hwy EF,CAMBRIA,Wisconsin,Indianapolis Co-op,3737 Waldemere Ave,Indianapolis,Indiana,1300.0,0,2019,0,1,0,0,5,Summer,0,1,0,0,363.7,2.294146490888495,1.96,140357.1429,2.8,92714.28571,3.136,40000.0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,200.0,10.0,Bag,2000.0,20.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2019/5/23
37,PR41235364,2019/9/30,"Alsum Farms & Produce, Inc.",N9083 Hwy EF,CAMBRIA,Wisconsin,Indianapolis Co-op,3737 Waldemere Ave,Indianapolis,Indiana,1154.4,1,2019,0,1,0,0,9,Autumn,0,0,1,0,370.0,2.294146490888495,1.96,140357.1429,2.8,92714.28571,3.0660000000000003,40000.0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,200.0,10.0,Bag,2000.0,20.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2019/9/24
38,PR33802271,2019/3/28,"Deal Farms, Inc",13487 Clito Rd,Statesboro,Georgia,"Nashville, Tennessee Food Bank (FB)",331 Great Circle Rd,Nashville,Tennessee,892.0,1,2019,0,1,0,0,3,Spring,1,0,0,0,467.0,2.092895889801156,1.8,148666.6667,2.5,106960.0,3.0780000000000003,42000.0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,42000.0,1.0,50.0,Bag,50.0,840.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2019/3/26
39,PR27194969,2018/10/14,Forgotten Harvest,28700 Plymouth Rd,Livonia,Michigan,Indianapolis Co-op,3737 Waldemere Ave,Indianapolis,Indiana,1199.0,1,2018,1,0,0,0,10,Winter,0,0,0,1,294.0,2.8612058126414026,2.9,146275.8621,2.8,92714.28571,3.3939999999999997,36000.0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,36000.0,1.0,50.0,Carton,50.0,720.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2018/10/8
40,PR45297038,2020/5/4,Feeding Washington,200 N Frontage Rd,Wapato,Washington,"Brooklyn Park, MN Food Bank (FB)",12004 Duelm Rd NE,Foley,Minnesota,3385.5,1,2020,0,0,1,0,5,Summer,0,1,0,0,1542.0,1.2682320577728432,1.35,171481.4815,1.2,205500.0,2.399,41160.0,0,1,0,0,0,0,0,0,0,0,41160.0,1.0,40.0,Carton,40.0,1029.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2020/5/4
41,PR39478750,2019/8/2,Williams Farms Produce,161 Watermelon Rd.,Bamberg,South Carolina,"New York, New York Food Bank (FB)",55-1 2nd St,Long Island City,New York,2221.13,1,2019,0,1,0,0,8,Autumn,0,0,1,0,749.0,3.655084745532017,2.27,78017.62115,4.54,122114.5374,3.032,42000.0,0,0,0,0,0,0,0,1,0,0,42000.0,1.0,700.0,Bin,700.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2019/7/31
42,PR43419887,2020/2/10,"Alsum Farms & Produce, Inc.",N9083 Hwy EF,CAMBRIA,Wisconsin,"Louisville, KY Food Bank (FB)",5803 Fern Valley Rd,Louisville,Kentucky,1395.0,1,2020,0,0,1,0,2,Spring,1,0,0,0,500.0,2.297301908905213,1.96,140357.1429,2.76,102318.8406,2.91,40000.0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,200.0,10.0,Bag,2000.0,20.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2020/1/24
43,PR28909510,2018/11/26,Mountain King Potatoes,840 US Highway 285 N,Monte Vista,Colorado,"Wichita, Kansas Food Bank (FB)",1919 E Douglas Ave,Wichita,Kansas,1383.38,1,2018,1,0,0,0,11,Winter,0,0,0,1,526.0,0.9603125872334386,0.85,267647.0588,1.1,211363.6364,3.261,40000.0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,10.0,5.0,Bag,50.0,800.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2018/11/20
44,PR23395865,2018/7/13,California Association of Food Banks,6011 E. Pine St.,Lodi,California,"Plano, TX Food Bank (FB)",4500 S Cockrell Hill Rd,Dallas,Texas,5597.0,1,2018,1,0,0,0,7,Autumn,0,0,1,0,1700.0,1.6155761502019745,2.21,403348.4163,1.26,674285.7143,3.239,41800.0,0,0,0,1,0,0,0,0,0,0,41800.0,1.0,950.0,Totes,950.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2018/7/1
45,PR44007488,2020/2/27,Cabbage Inc,8751 NW 240th St,Okeechobee,Florida,"Nashville, Tennessee Food Bank (FB)",331 Great Circle Rd,Nashville,Tennessee,1785.0,1,2020,0,0,1,0,2,Spring,1,0,0,0,791.0,2.703349731466324,2.86,138846.1538,2.5,106960.0,2.8510000000000004,40000.0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,1.0,1000.0,Bin,1000.0,40.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2020/2/26
46,PR48933755,2020/12/4,Feeding Washington,2040 Heyrend,IDAHO FALLS,Idaho,"El Paso, Texas Food Bank (FB)",9541 Plaza Cir,El Paso,Texas,4171.92,1,2020,0,0,1,0,12,Winter,0,0,0,1,1092.0,1.1103523443606262,0.64,214531.25,1.26,674285.7143,2.526,40000.0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,1.0,50.0,Bag,50.0,800.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2020/12/2
47,PR39053780,2019/8/7,"Iott Ranch & Orchard, Inc.",5245 Alt Rd.,Petersburg,Michigan,Indianapolis Co-op,3737 Waldemere Ave,Indianapolis,Indiana,849.49,1,2019,0,1,0,0,8,Autumn,0,0,1,0,252.0,2.8612058126414026,2.9,146275.8621,2.8,92714.28571,3.011,40000.0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,1.0,1000.0,Bin,1000.0,40.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2019/7/18
48,PR26261386,2018/9/17,A & L Potato Co.,605 4th St NE,East Grand Forks,Minnesota,Grove City Cluster,7101 Winnetka Ave,Brooklyn Park,Minnesota,600.0,0,2018,1,0,0,0,9,Autumn,0,0,1,0,305.8,1.2,1.2,205500.0,1.2,205500.0,3.2680000000000002,40000.0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,1.0,2000.0,Totes,2000.0,20.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2018/9/12
49,PR21342776,2018/5/4,Feeding Washington,2450 Beaudry Rd,Moxee,Washington,"Plano, TX Food Bank (FB)",4500 S Cockrell Hill Rd,Dallas,Texas,4378.34,1,2018,1,0,0,0,5,Summer,0,1,0,0,2066.0,1.2782477322502461,1.35,171481.4815,1.26,674285.7143,3.1710000000000003,37800.0,0,0,0,0,0,0,0,1,0,0,37800.0,1.0,675.0,Bin,675.0,56.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2018/5/3
50,PR21055523,2018/5/7,"Hollar & Greene Produce., Inc.",590 Oak Grove Church Rd,Mount Airy,North Carolina,"Cleveland, Ohio Food Bank (FB)",15500 S Waterloo Rd,Cleveland,Ohio,1365.4,1,2018,1,0,0,0,5,Summer,0,1,0,0,441.0,3.759383505369867,2.91,125841.9244,4.77,105765.1992,3.1710000000000003,40250.0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,40250.0,1.0,50.0,Bag,50.0,805.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2018/4/26
51,PR44458826,2020/4/3,"Irving Farms Marketing, Inc.",1005 S Perley Brook Rd,Fort Kent,Maine,"Columbia, Missouri Food Bank (FB)",2101 Vandiver Dr Ste B,Columbia,Missouri,4410.5,1,2020,0,0,1,0,4,Summer,0,1,0,0,1705.0,1.5153493163670249,1.06,79905.66038,1.72,177790.6977,2.548,40000.0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,10.0,5.0,Bag,50.0,800.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2020/3/23
52,PR48612247,2020/11/11,Feeding Washington,721 S Fir St,Medford,Oregon,"New York, New York Food Bank (FB)",55-1 2nd St,Long Island City,New York,9518.76,1,2020,0,0,1,0,11,Winter,0,0,0,1,2999.0,1.981590832398461,0.72,247638.8889,4.54,122114.5374,2.441,40950.0,0,0,0,0,0,0,0,1,0,0,40950.0,1.0,975.0,Bin,975.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2020/11/9
53,PR37797622,2019/8/16,"Alsum Farms & Produce, Inc.",N9083 Hwy EF,CAMBRIA,Wisconsin,"Lexington, Kentucky Food Bank (FB)",65 Resource Drive,Prestonsburg,Kentucky,2123.8,1,2019,0,1,0,0,8,Autumn,0,0,1,0,740.0,2.297301908905213,1.96,140357.1429,2.76,102318.8406,2.9939999999999998,40000.0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,200.0,5.0,Bag,1000.0,22.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2019/6/20
